8600,200,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
8200,200,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
8200,600,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
8600,600,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
8600,1400,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
8600,1000,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
8200,1000,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
8200,1400,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
7800,1400,0.5,200,200,0.5,3.7352e-06,5.852e-07,3.7352e-06
7800,1000,0.5,200,200,0.5,3.7352e-06,5.852e-07,3.7352e-06
7400,1000,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
7400,1400,0.5,200,200,0.5,3.7352e-06,5.852e-07,3.7352e-06
7400,600,0.5,200,200,0.5,3.7352e-06,5.852e-07,3.7352e-06
7800,600,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
7800,200,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
7400,200,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
7000,200,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
6600,200,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
6600,600,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
7000,600,0.5,200,200,0.5,3.7352e-06,5.852e-07,3.7352e-06
7000,1400,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
7000,1000,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
6600,1000,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
6600,1400,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
6200,1400,0.5,200,200,0.5,3.7352e-06,5.852e-07,3.7352e-06
6200,1000,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
5800,1000,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
5800,1400,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
5800,600,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
6200,600,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
6200,200,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
5800,200,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
5400,200,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
5400,600,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
5000,600,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
5000,200,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
4600,200,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
4200,200,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
4200,600,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
4600,600,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
4600,1000,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
4200,1000,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
4200,1400,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
4600,1400,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
5000,1400,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
5400,1400,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
5400,1000,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
5000,1000,0.5,200,200,0.5,3.7352e-06,5.852e-07,3.7352e-06
