34150,17050,50,50,50,50,0
34050,17050,50,50,50,50,0
34050,17150,50,50,50,50,0
34150,17150,50,50,50,50,0
34250,17150,50,50,50,50,0
34350,17150,50,50,50,50,1
34350,17050,50,50,50,50,1
34250,17050,50,50,50,50,1
34250,16950,50,50,50,50,1
34350,16950,50,50,50,50,0
34350,16850,50,50,50,50,0
34250,16850,50,50,50,50,1
34150,16850,50,50,50,50,1
34150,16950,50,50,50,50,0
34050,16950,50,50,50,50,0
34050,16850,50,50,50,50,0
33950,16850,50,50,50,50,1
33950,16950,50,50,50,50,1
33850,16950,50,50,50,50,1
33850,16850,50,50,50,50,0
33750,16850,50,50,50,50,1
33650,16850,50,50,50,50,1
33650,16950,50,50,50,50,0
33750,16950,50,50,50,50,1
33750,17050,50,50,50,50,1
33650,17050,50,50,50,50,0
33650,17150,50,50,50,50,0
33750,17150,50,50,50,50,0
33850,17150,50,50,50,50,1
33850,17050,50,50,50,50,1
33950,17050,50,50,50,50,0
33950,17150,50,50,50,50,1
33950,17250,50,50,50,50,1
33950,17350,50,50,50,50,0
33850,17350,50,50,50,50,1
33850,17250,50,50,50,50,1
33750,17250,50,50,50,50,0
33650,17250,50,50,50,50,0
33650,17350,50,50,50,50,0
33750,17350,50,50,50,50,1
33750,17450,50,50,50,50,0
33650,17450,50,50,50,50,1
33650,17550,50,50,50,50,1
33750,17550,50,50,50,50,0
33850,17550,50,50,50,50,1
33850,17450,50,50,50,50,1
33950,17450,50,50,50,50,0
33950,17550,50,50,50,50,0
34050,17550,50,50,50,50,1
34150,17550,50,50,50,50,1
34150,17450,50,50,50,50,1
34050,17450,50,50,50,50,1
34050,17350,50,50,50,50,1
34050,17250,50,50,50,50,1
34150,17250,50,50,50,50,1
34150,17350,50,50,50,50,1
34250,17350,50,50,50,50,1
34250,17250,50,50,50,50,1
34350,17250,50,50,50,50,1
34350,17350,50,50,50,50,0
34350,17450,50,50,50,50,0
34250,17450,50,50,50,50,1
34250,17550,50,50,50,50,1
34350,17550,50,50,50,50,1
34450,17550,50,50,50,50,0
34550,17550,50,50,50,50,1
34550,17450,50,50,50,50,1
34450,17450,50,50,50,50,1
34450,17350,50,50,50,50,1
34450,17250,50,50,50,50,1
34550,17250,50,50,50,50,0
34550,17350,50,50,50,50,1
34650,17350,50,50,50,50,0
34650,17250,50,50,50,50,1
34750,17250,50,50,50,50,1
34750,17350,50,50,50,50,1
34750,17450,50,50,50,50,1
34650,17450,50,50,50,50,0
34650,17550,50,50,50,50,0
34750,17550,50,50,50,50,0
34850,17550,50,50,50,50,0
34850,17450,50,50,50,50,1
34950,17450,50,50,50,50,1
34950,17550,50,50,50,50,0
35050,17550,50,50,50,50,1
35150,17550,50,50,50,50,1
35150,17450,50,50,50,50,1
35050,17450,50,50,50,50,0
35050,17350,50,50,50,50,1
35150,17350,50,50,50,50,1
35150,17250,50,50,50,50,0
35050,17250,50,50,50,50,0
34950,17250,50,50,50,50,1
34850,17250,50,50,50,50,0
34850,17350,50,50,50,50,1
34950,17350,50,50,50,50,1
34950,17050,50,50,50,50,1
34850,17050,50,50,50,50,1
34850,17150,50,50,50,50,0
34950,17150,50,50,50,50,0
35050,17150,50,50,50,50,0
35150,17150,50,50,50,50,0
35150,17050,50,50,50,50,0
35050,17050,50,50,50,50,1
35050,16950,50,50,50,50,0
35150,16950,50,50,50,50,0
35150,16850,50,50,50,50,1
35050,16850,50,50,50,50,1
34950,16850,50,50,50,50,0
34950,16950,50,50,50,50,1
34850,16950,50,50,50,50,1
34850,16850,50,50,50,50,1
34750,16850,50,50,50,50,1
34650,16850,50,50,50,50,1
34650,16950,50,50,50,50,1
34750,16950,50,50,50,50,0
34750,17150,50,50,50,50,1
34750,17050,50,50,50,50,0
34650,17050,50,50,50,50,0
34650,17150,50,50,50,50,0
34550,17150,50,50,50,50,1
34550,17050,50,50,50,50,1
34450,17050,50,50,50,50,0
34450,17150,50,50,50,50,0
34450,16950,50,50,50,50,1
34550,16950,50,50,50,50,0
34550,16850,50,50,50,50,1
34450,16850,50,50,50,50,1
34450,16750,50,50,50,50,1
34550,16750,50,50,50,50,0
34550,16650,50,50,50,50,1
34450,16650,50,50,50,50,1
34450,16550,50,50,50,50,1
34450,16450,50,50,50,50,1
34550,16450,50,50,50,50,1
34550,16550,50,50,50,50,1
34650,16550,50,50,50,50,0
34650,16450,50,50,50,50,0
34750,16450,50,50,50,50,0
34750,16550,50,50,50,50,0
34750,16650,50,50,50,50,1
34650,16650,50,50,50,50,0
34650,16750,50,50,50,50,1
34750,16750,50,50,50,50,1
34850,16750,50,50,50,50,1
34850,16650,50,50,50,50,1
34950,16650,50,50,50,50,1
34950,16750,50,50,50,50,1
35050,16750,50,50,50,50,1
35150,16750,50,50,50,50,1
35150,16650,50,50,50,50,1
35050,16650,50,50,50,50,1
35050,16550,50,50,50,50,1
35150,16550,50,50,50,50,1
35150,16450,50,50,50,50,1
35050,16450,50,50,50,50,0
34950,16450,50,50,50,50,1
34850,16450,50,50,50,50,1
34850,16550,50,50,50,50,1
34950,16550,50,50,50,50,1
34950,16250,50,50,50,50,1
34850,16250,50,50,50,50,1
34850,16350,50,50,50,50,0
34950,16350,50,50,50,50,1
35050,16350,50,50,50,50,1
35150,16350,50,50,50,50,1
35150,16250,50,50,50,50,0
35050,16250,50,50,50,50,1
35050,16150,50,50,50,50,1
35150,16150,50,50,50,50,0
35150,16050,50,50,50,50,0
35050,16050,50,50,50,50,1
34950,16050,50,50,50,50,0
34950,16150,50,50,50,50,0
34850,16150,50,50,50,50,1
34850,16050,50,50,50,50,0
34750,16050,50,50,50,50,1
34650,16050,50,50,50,50,0
34650,16150,50,50,50,50,1
34750,16150,50,50,50,50,0
34750,16350,50,50,50,50,0
34750,16250,50,50,50,50,1
34650,16250,50,50,50,50,1
34650,16350,50,50,50,50,1
34550,16350,50,50,50,50,1
34550,16250,50,50,50,50,1
34450,16250,50,50,50,50,0
34450,16350,50,50,50,50,1
34450,16150,50,50,50,50,0
34550,16150,50,50,50,50,1
34550,16050,50,50,50,50,1
34450,16050,50,50,50,50,0
34350,16050,50,50,50,50,1
34350,16150,50,50,50,50,0
34250,16150,50,50,50,50,1
34250,16050,50,50,50,50,1
34150,16050,50,50,50,50,1
34050,16050,50,50,50,50,1
34050,16150,50,50,50,50,0
34150,16150,50,50,50,50,0
34150,16250,50,50,50,50,1
34050,16250,50,50,50,50,0
34050,16350,50,50,50,50,1
34150,16350,50,50,50,50,0
34250,16350,50,50,50,50,1
34350,16350,50,50,50,50,1
34350,16250,50,50,50,50,1
34250,16250,50,50,50,50,1
34250,16750,50,50,50,50,0
34350,16750,50,50,50,50,1
34350,16650,50,50,50,50,0
34250,16650,50,50,50,50,0
34250,16550,50,50,50,50,1
34350,16550,50,50,50,50,1
34350,16450,50,50,50,50,1
34250,16450,50,50,50,50,1
34050,16450,50,50,50,50,1
34150,16450,50,50,50,50,1
34150,16550,50,50,50,50,0
34050,16550,50,50,50,50,1
34050,16650,50,50,50,50,1
34150,16650,50,50,50,50,0
34150,16750,50,50,50,50,0
34050,16750,50,50,50,50,1
33850,16750,50,50,50,50,0
33950,16750,50,50,50,50,1
33950,16650,50,50,50,50,0
33850,16650,50,50,50,50,1
33850,16550,50,50,50,50,1
33950,16550,50,50,50,50,0
33950,16450,50,50,50,50,0
33850,16450,50,50,50,50,0
33650,16450,50,50,50,50,1
33750,16450,50,50,50,50,0
33750,16550,50,50,50,50,1
33650,16550,50,50,50,50,0
33650,16650,50,50,50,50,1
33750,16650,50,50,50,50,0
33750,16750,50,50,50,50,0
