1700,1700,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1700,1300,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
1300,1300,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
900,1300,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
900,1700,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
1300,1700,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1300,2100,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
900,2100,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
900,2500,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1300,2500,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1700,2500,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1700,2100,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1700,3300,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1700,2900,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
1300,2900,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
900,2900,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
900,3300,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1300,3300,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1300,3700,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
900,3700,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
900,4100,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
1300,4100,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1700,4100,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1700,3700,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1700,4900,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1700,4500,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1300,4500,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
900,4500,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
900,4900,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1300,4900,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1300,5300,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
900,5300,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
900,5700,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1300,5700,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1700,5700,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1700,5300,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1700,6500,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1700,6100,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1300,6100,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
900,6100,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
900,6500,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1300,6500,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1300,6900,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
900,6900,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
900,7300,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1300,7300,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
1700,7300,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1700,6900,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1700,8100,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1700,7700,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
1300,7700,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
900,7700,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
900,8100,0.5,200,200,0.5,5.336e-05,8.36e-06,5.336e-05
1300,8100,0.5,200,200,0.5,5.336e-08,8.36e-09,5.336e-08
